fips_code,name,state,lat,lon
37055,Dare,North Carolina,35.7632084,-75.78245555
40141,Tillman,Oklahoma,34.37312737,-98.92460698
8069,Larimer,Colorado,40.6665145,-105.4615545
12073,Leon,Florida,30.45806493,-84.27761309
12045,Gulf,Florida,29.95068747,-85.23056011
18025,Crawford,Indiana,38.29202088,-86.45126977
17013,Calhoun,Illinois,39.16895789,-90.66743491
20033,Comanche,Kansas,37.19121917,-99.27105698
13137,Habersham,Georgia,34.63090057,-83.53054815
26049,Genesee,Michigan,43.02216976,-83.70652806
35045,San Juan,New Mexico,36.50824605,-108.3206012
28045,Hancock,Mississippi,30.41595395,-89.48847814
48341,Moore,Texas,35.83769242,-101.8930281
54043,Lincoln,West Virginia,38.17536985,-82.07055835
55103,Richland,Wisconsin,43.37567167,-90.42949677
48203,Harrison,Texas,32.54840734,-94.37105127
38089,Stark,North Dakota,46.81078851,-102.6550438
42033,Clearfield,Pennsylvania,41.00013648,-78.4740474
39097,Madison,Ohio,39.89429692,-83.40012747
1089,Madison,Alabama,34.76292257,-86.55056927
5139,Union,Arkansas,33.17125929,-92.59770646
12101,Pasco,Florida,28.30833195,-82.3964731
36105,Sullivan,New York,41.71624399,-74.7681497
49019,Grand,Utah,38.98190066,-109.5698239
22103,St. Tammany,Louisiana,30.40987792,-89.95737111
48071,Chambers,Texas,29.73846857,-94.60850621
42111,Somerset,Pennsylvania,39.9723843,-79.02838302
47093,Knox,Tennessee,35.99332876,-83.93759106
47127,Moore,Tennessee,35.28548298,-86.35914773
47187,Williamson,Tennessee,35.89405608,-86.89830897
51023,Botetourt,Virginia,37.5570231,-79.8119662
51109,Louisa,Virginia,37.97807843,-77.96275853
48143,Erath,Texas,32.23614282,-98.21770884
42055,Franklin,Pennsylvania,39.92745705,-77.72158008
39005,Ashland,Ohio,40.84592901,-82.27061922
12059,Holmes,Florida,30.86794622,-85.81424864
13253,Seminole,Georgia,30.93897842,-84.86850436
12089,Nassau,Florida,30.61062054,-81.80190989
50027,Windsor,Vermont,43.57967872,-72.58619896
37095,Hyde,North Carolina,35.51917533,-76.24647047
42103,Pike,Pennsylvania,41.33189163,-75.03337176
48323,Maverick,Texas,28.74262555,-100.3147083
41041,Lincoln,Oregon,44.64147054,-123.8682744
44007,Providence,Rhode Island,41.8721229,-71.58004041
53075,Whitman,Washington,46.90119074,-117.5229774
19071,Fremont,Iowa,40.74556682,-95.60475618
46137,Ziebach,South Dakota,44.98058236,-101.6659766
30027,Fergus,Montana,47.2633104,-109.224376
13105,Elbert,Georgia,34.11635114,-82.83992664
17195,Whiteside,Illinois,41.75598396,-89.91362191
18029,Dearborn,Indiana,39.14487647,-84.97334479
17181,Union,Illinois,37.47114082,-89.25435617
21089,Greenup,Kentucky,38.5461641,-82.92215371
22091,St. Helena,Louisiana,30.82171866,-90.71045886
41039,Lane,Oregon,43.93889441,-122.8473327
5067,Jackson,Arkansas,35.59923757,-91.21423884
47009,Blount,Tennessee,35.68735498,-83.92484736
41049,Morrow,Oregon,45.41897957,-119.5837591
39053,Gallia,Ohio,38.82476088,-82.31692618
45007,Anderson,South Carolina,34.5189668,-82.63793115
30091,Sheridan,Montana,48.72121163,-104.5046932
15003,Honolulu,Hawaii,21.45879706,-157.9746934
29217,Vernon,Missouri,37.84998285,-94.34168569
18129,Posey,Indiana,38.02193911,-87.86874523
22057,Lafourche,Louisiana,29.55797842,-90.41865517
25011,Franklin,Massachusetts,42.58309231,-72.59174125
48241,Jasper,Texas,30.74482946,-94.02607231
2100,Haines,Alaska,59.11793896,-135.5024208
30057,Madison,Montana,45.30105558,-111.9213142
28033,DeSoto,Mississippi,34.8756938,-89.99140222
31129,Nuckolls,Nebraska,40.17636285,-98.04739392
27037,Dakota,Minnesota,44.67245057,-93.06556878
27055,Houston,Minnesota,43.67146528,-91.49277553
29183,St. Charles,Missouri,38.78248212,-90.67411979
8063,Kit Carson,Colorado,39.30507096,-102.60233
1031,Coffee,Alabama,31.40188396,-85.98828821
12087,Monroe,Florida,25.27277607,-81.12021765
22023,Cameron,Louisiana,29.87556075,-93.19458209
28121,Rankin,Mississippi,32.26422272,-89.94594839
29089,Howard,Missouri,39.1425032,-92.69630819
5107,Phillips,Arkansas,34.42853288,-90.84810681
36061,New York,New York,40.7721053,-73.97166722
53061,Snohomish,Washington,48.04772437,-121.6977603
48001,Anderson,Texas,31.81341571,-95.65255946
53063,Spokane,Washington,47.62077953,-117.4039405
25015,Hampshire,Massachusetts,42.34022511,-72.66378659
49013,Duchesne,Utah,40.29770877,-110.4255449
53027,Grays Harbor,Washington,47.14971004,-123.773048
41007,Clatsop,Oregon,45.99500314,-123.6560294
8039,Elbert,Colorado,39.2863996,-104.1351629
31075,Grant,Nebraska,41.91528587,-101.740701
36095,Schoharie,New York,42.58814833,-74.44200509
28083,Leflore,Mississippi,33.55070467,-90.30095715
48025,Bee,Texas,28.41736711,-97.74102624
47007,Bledsoe,Tennessee,35.59663055,-85.20533487
56019,Johnson,Wyoming,44.03996832,-106.5849297
5129,Searcy,Arkansas,35.91115674,-92.69933958
48165,Gaines,Texas,32.74057746,-102.6353739
26009,Antrim,Michigan,44.99904124,-85.14135875
13301,Warren,Georgia,33.40868082,-82.67696672
32031,Washoe,Nevada,40.66566815,-119.6643222
22121,West Baton Rouge,Louisiana,30.46264338,-91.3125095
5115,Pope,Arkansas,35.4476948,-93.03400145
13261,Sumter,Georgia,32.04008071,-84.19615662
39099,Mahoning,Ohio,41.01467607,-80.7763711
49033,Rich,Utah,41.63204523,-111.2445372
8067,La Plata,Colorado,37.28655123,-107.843327
48481,Wharton,Texas,29.2778845,-96.22242975
48243,Jeff Davis,Texas,30.71489092,-104.1401726
55121,Trempealeau,Wisconsin,44.30390193,-91.35874906
8014,Broomfield,Colorado,39.95343909,-105.0532651
8071,Las Animas,Colorado,37.31577175,-104.0385309
8001,Adams,Colorado,39.87357077,-104.3375808
51045,Craig,Virginia,37.48141832,-80.21218409
27145,Stearns,Minnesota,45.55199481,-94.61299658
13107,Emanuel,Georgia,32.58963191,-82.30173104
47179,Washington,Tennessee,36.293414,-82.49711101
1093,Marion,Alabama,34.13691856,-87.88740606
40061,Haskell,Oklahoma,35.22501645,-95.11606392
54015,Clay,West Virginia,38.46270857,-81.07502287
1029,Cleburne,Alabama,33.67495934,-85.51786948
19173,Taylor,Iowa,40.73748072,-94.69599224
42059,Greene,Pennsylvania,39.85389048,-80.22298108
36081,Queens,New York,40.70829859,-73.81734511
36065,Oneida,New York,43.24167426,-75.4358883
40087,McClain,Oklahoma,35.00888538,-97.44298086
1095,Marshall,Alabama,34.36690867,-86.30615623
48291,Liberty,Texas,30.15161146,-94.81225285
51079,Greene,Virginia,38.29731238,-78.46704277
54011,Cabell,West Virginia,38.42049789,-82.24144949
54061,Monongalia,West Virginia,39.63024065,-80.04558938
28163,Yazoo,Mississippi,32.78007214,-90.39655652
17003,Alexander,Illinois,37.19162505,-89.33759146
35035,Otero,New Mexico,32.61323163,-105.7417441
29097,Jasper,Missouri,37.20351967,-94.34047486
51510,Alexandria,Virginia,38.8171835,-77.08548989
31093,Howard,Nebraska,41.2200529,-98.5166499
42063,Indiana,Pennsylvania,40.65207806,-79.08763255
24013,Carroll,Maryland,39.56320174,-77.02256972
20055,Finney,Kansas,38.04405338,-100.7376459
12113,Santa Rosa,Florida,30.70016907,-87.02194752
6099,Stanislaus,California,37.55851635,-120.9979524
19117,Lucas,Iowa,41.02958964,-93.32780803
47175,Van Buren,Tennessee,35.6961661,-85.45359622
12109,St. Johns,Florida,29.90168542,-81.4405388
54103,Wetzel,West Virginia,39.60550303,-80.63834457
50013,Grand Isle,Vermont,44.79689986,-73.29488547
56045,Weston,Wyoming,43.84031497,-104.5674037
26027,Cass,Michigan,41.91545547,-85.99403741
13299,Ware,Georgia,31.05375667,-82.42364479
27021,Cass,Minnesota,46.94877115,-94.32573065
54091,Taylor,West Virginia,39.33588922,-80.04598163
37103,Jones,North Carolina,35.02185042,-77.35562096
17071,Henderson,Illinois,40.81804873,-90.92497453
38105,Williams,North Dakota,48.34373147,-103.4801272
45049,Hampton,South Carolina,32.7764169,-81.14110731
51650,Hampton,Virginia,37.05573241,-76.36333533
44009,Washington,Rhode Island,41.46943509,-71.62328128
40093,Major,Oklahoma,36.31174656,-98.53456924
21071,Floyd,Kentucky,37.55729538,-82.74545562
46107,Potter,South Dakota,45.06449392,-99.9571321
9009,New Haven,Connecticut,41.41072833,-72.93235204
29189,St. Louis,Missouri,38.64048457,-90.44344187
18183,Whitley,Indiana,41.13932767,-85.50505208
31039,Cuming,Nebraska,41.91637624,-96.78730772
26157,Tuscola,Michigan,43.46515989,-83.41747147
20087,Jefferson,Kansas,39.23530705,-95.38360115
39029,Columbiana,Ohio,40.76853311,-80.77709087
51095,James City,Virginia,37.32794596,-76.77717182
1115,St. Clair,Alabama,33.71540022,-86.31476905
42069,Lackawanna,Pennsylvania,41.43666224,-75.60919397
42013,Blair,Pennsylvania,40.48075545,-78.34882696
29137,Monroe,Missouri,39.49588453,-92.00087572
47177,Warren,Tennessee,35.67900378,-85.77914118
13257,Stephens,Georgia,34.55397748,-83.29303308
19193,Woodbury,Iowa,42.38966116,-96.04432637
39025,Clermont,Ohio,39.04742036,-84.15193439
37047,Columbus,North Carolina,34.26573301,-78.65514472
46095,Mellette,South Dakota,43.58135895,-100.7598474
5027,Columbia,Arkansas,33.2142428,-93.22737493
12103,Pinellas,Florida,27.92895178,-82.73164012
26147,St. Clair,Michigan,42.93188855,-82.68083292
37071,Gaston,North Carolina,35.29432138,-81.18014844
6047,Merced,California,37.19189197,-120.7175058
1009,Blount,Alabama,33.98087061,-86.5670064
27073,Lac qui Parle,Minnesota,44.99583443,-96.1738058
21085,Grayson,Kentucky,37.46094872,-86.34376166
20041,Dickinson,Kansas,38.86611825,-97.15266036
21223,Trimble,Kentucky,38.61269613,-85.33714572
48331,Milam,Texas,30.7861553,-96.97728156
45025,Chesterfield,South Carolina,34.63979804,-80.15867356
12017,Citrus,Florida,28.84873662,-82.47793438
22075,Plaquemines,Louisiana,29.43435182,-89.62329285
39145,Scioto,Ohio,38.80404083,-82.99326888
40085,Love,Oklahoma,33.95005271,-97.24422829
36111,Ulster,New York,41.888126,-74.25878826
21149,McLean,Kentucky,37.52904105,-87.26331417
48285,Lavaca,Texas,29.38395052,-96.93033343
17031,Cook,Illinois,41.84005007,-87.81698762
37021,Buncombe,North Carolina,35.6112775,-82.53035424
21031,Butler,Kentucky,37.20710749,-86.68145677
47133,Overton,Tennessee,36.34428251,-85.28818727
37015,Bertie,North Carolina,36.0658315,-76.9766892
34031,Passaic,New Jersey,41.03446344,-74.30115633
1041,Crenshaw,Alabama,31.73169775,-86.31341907
1043,Cullman,Alabama,34.13183982,-86.86718877
28155,Webster,Mississippi,33.61326385,-89.28510404
31049,Deuel,Nebraska,41.111546,-102.3338627
45017,Calhoun,South Carolina,33.67482869,-80.78101991
33003,Carroll,New Hampshire,43.87378859,-71.20268868
35019,Guadalupe,New Mexico,34.86315461,-104.7904138
36087,Rockland,New York,41.15225744,-74.02389861
39163,Vinton,Ohio,39.25106486,-82.48545415
16087,Washington,Idaho,44.45250794,-116.7847747
51057,Essex,Virginia,37.94303646,-76.9520416
6049,Modoc,California,41.58969344,-120.7251192
21139,Livingston,Kentucky,37.20997298,-88.35351775
48061,Cameron,Texas,26.13427178,-97.51397873
1025,Clarke,Alabama,31.67695451,-87.83077181
37135,Orange,North Carolina,36.06127743,-79.12071407
5005,Baxter,Arkansas,36.28715062,-92.33686558
47011,Bradley,Tennessee,35.15369028,-84.85962176
34037,Sussex,New Jersey,41.13935722,-74.69082533
22059,LaSalle,Louisiana,31.67707521,-92.16043106
13123,Gilmer,Georgia,34.6914172,-84.45574304
48353,Nolan,Texas,32.30390399,-100.4060382
13295,Walker,Georgia,34.73561638,-85.30084531
45047,Greenwood,South Carolina,34.15414545,-82.12646941
18053,Grant,Indiana,40.51587228,-85.65468702
51097,King and Queen,Virginia,37.71951331,-76.8965089
47003,Bedford,Tennessee,35.51388628,-86.4596155
17177,Stephenson,Illinois,42.35166558,-89.66268151
21209,Scott,Kentucky,38.29156708,-84.58344665
29151,Osage,Missouri,38.46015852,-91.86178101
4017,Navajo,Arizona,35.39960537,-110.3213121
18127,Porter,Indiana,41.46066332,-87.06793187
53045,Mason,Washington,47.34793175,-123.1920342
42099,Perry,Pennsylvania,40.39865716,-77.2618726
21185,Oldham,Kentucky,38.39974783,-85.44866529
13047,Catoosa,Georgia,34.90377849,-85.13865749
21077,Gallatin,Kentucky,38.7573309,-84.85966506
37099,Jackson,North Carolina,35.28733908,-83.14111074
48077,Clay,Texas,33.78558981,-98.20837415
19099,Jasper,Iowa,41.6860352,-93.05376026
18071,Jackson,Indiana,38.90634215,-86.03756074
47049,Fentress,Tennessee,36.3805182,-84.9326155
17161,Rock Island,Illinois,41.46753509,-90.56755378
39111,Monroe,Ohio,39.72753365,-81.08267492
13209,Montgomery,Georgia,32.17325981,-82.53452747
27035,Crow Wing,Minnesota,46.48265818,-94.07070376
22039,Evangeline,Louisiana,30.72890813,-92.40566294
17179,Tazewell,Illinois,40.50758831,-89.51334003
29207,Stoddard,Missouri,36.85565464,-89.94436038
39123,Ottawa,Ohio,41.5370554,-83.10923872
29147,Nodaway,Missouri,40.36098014,-94.88335354
5087,Madison,Arkansas,36.01103565,-93.72465597
13237,Putnam,Georgia,33.32175332,-83.37315585
17145,Perry,Illinois,38.08436666,-89.36728052
48455,Trinity,Texas,31.08828397,-95.13547749
12079,Madison,Florida,30.44431386,-83.46989512
21213,Simpson,Kentucky,36.74196569,-86.58284235
51163,Rockbridge,Virginia,37.81505482,-79.44774612
21043,Carter,Kentucky,38.31813851,-83.0504524
22043,Grant,Louisiana,31.59947973,-92.55919242
37137,Pamlico,North Carolina,35.14691784,-76.72927678
21049,Clark,Kentucky,37.97054025,-84.14820158
38055,McLean,North Dakota,47.60697344,-101.3219684
17127,Massac,Illinois,37.21923954,-88.70754316
4001,Apache,Arizona,35.39559896,-109.488754
29145,Newton,Missouri,36.90518568,-94.33946172
13197,Marion,Georgia,32.35300898,-84.52462573
48037,Bowie,Texas,33.44693757,-94.42378182
18063,Hendricks,Indiana,39.76986908,-86.50994544
21045,Casey,Kentucky,37.32208002,-84.92860405
40023,Choctaw,Oklahoma,34.0255707,-95.55375412
34025,Monmouth,New Jersey,40.2606812,-74.22051128
13217,Newton,Georgia,33.55492575,-83.85005873
13249,Schley,Georgia,32.26331654,-84.31547114
1077,Lauderdale,Alabama,34.9015002,-87.65411658
47087,Jackson,Tennessee,36.35953777,-85.67355848
56037,Sweetwater,Wyoming,41.6597625,-108.8793882
48053,Burnet,Texas,30.78852336,-98.18244138
29051,Cole,Missouri,38.50579587,-92.28161601
20029,Cloud,Kansas,39.48027303,-97.64919278
51143,Pittsylvania,Virginia,36.82128716,-79.39718973
26093,Livingston,Michigan,42.60389287,-83.9117077
39007,Ashtabula,Ohio,41.70753004,-80.74863402
1113,Russell,Alabama,32.28806204,-85.18428296
26055,Grand Traverse,Michigan,44.66916098,-85.56013503
26101,Manistee,Michigan,44.33345321,-86.05635345
16033,Clark,Idaho,44.28409003,-112.3520136
8059,Jefferson,Colorado,39.58646067,-105.2504738
21215,Spencer,Kentucky,38.03276996,-85.32910919
47141,Putnam,Tennessee,36.14080321,-85.49633518
1069,Houston,Alabama,31.15295179,-85.30251402
17077,Jackson,Illinois,37.78505462,-89.38232705
5019,Clark,Arkansas,34.05108285,-93.17667235
51167,Russell,Virginia,36.93361023,-82.09596509
33019,Sullivan,New Hampshire,43.36150987,-72.22243767
5059,Hot Spring,Arkansas,34.31751189,-92.94560125
47017,Carroll,Tennessee,35.97307462,-88.45060499
46027,Clay,South Dakota,42.91461976,-96.97560307
49001,Beaver,Utah,38.35770202,-113.2353778
48197,Hardeman,Texas,34.29029034,-99.74572968
13287,Turner,Georgia,31.7164981,-83.62479675
48187,Guadalupe,Texas,29.58321407,-97.9484645
54105,Wirt,West Virginia,39.02235059,-81.37885705
27015,Brown,Minnesota,44.24201356,-94.727558
17085,Jo Daviess,Illinois,42.36542788,-90.21246462
31177,Washington,Nebraska,41.53110052,-96.22188779
47125,Montgomery,Tennessee,36.49650951,-87.38247263
55119,Taylor,Wisconsin,45.21158608,-90.50164471
20073,Greenwood,Kansas,37.87744513,-96.23264864
21105,Hickman,Kentucky,36.67806433,-88.97605071
26061,Houghton,Michigan,46.89801075,-88.68742993
51025,Brunswick,Virginia,36.76457633,-77.85881453
26149,St. Joseph,Michigan,41.91439741,-85.52810068
40145,Wagoner,Oklahoma,35.96138606,-95.52115154
16045,Gem,Idaho,44.0602805,-116.3979457
26005,Allegan,Michigan,42.59147142,-85.88845897
51093,Isle of Wight,Virginia,36.89191765,-76.72465523
50011,Franklin,Vermont,44.85745972,-72.9120833
25017,Middlesex,Massachusetts,42.48584344,-71.39262102
29099,Jefferson,Missouri,38.26079127,-90.53780688
24035,Queen Anne's,Maryland,39.06631908,-76.0237387
21101,Henderson,Kentucky,37.79602818,-87.57345471
27141,Sherburne,Minnesota,45.44403172,-93.77496918
13125,Glascock,Georgia,33.22935427,-82.61046209
2060,Bristol Bay,Alaska,58.74220214,-156.7026695
39057,Greene,Ohio,39.69132786,-83.88969073
5137,Stone,Arkansas,35.86003074,-92.15689859
42091,Montgomery,Pennsylvania,40.21085251,-75.36722689
39019,Carroll,Ohio,40.579572,-81.08973346
5021,Clay,Arkansas,36.36822542,-90.41718919
37025,Cabarrus,North Carolina,35.38756942,-80.55133048
1109,Pike,Alabama,31.80232564,-85.94087373
42011,Berks,Pennsylvania,40.41644424,-75.92604322
45015,Berkeley,South Carolina,33.19764043,-79.95087397
48389,Reeves,Texas,31.32283311,-103.6930786
48489,Willacy,Texas,26.47040624,-97.65724482
5101,Newton,Arkansas,35.91979049,-93.2178649
40019,Carter,Oklahoma,34.25090173,-97.28589218
48225,Houston,Texas,31.31764204,-95.42200282
1105,Perry,Alabama,32.63859284,-87.29424703
54049,Marion,West Virginia,39.51008055,-80.24323834
51087,Henrico,Virginia,37.53796421,-77.40505652
17193,White,Illinois,38.08714445,-88.18016372
40079,Le Flore,Oklahoma,34.90011477,-94.70338293
36119,Westchester,New York,41.16176335,-73.75591281
55007,Bayfield,Wisconsin,46.52418284,-91.20077484
53039,Klickitat,Washington,45.87361546,-120.7895031
53011,Clark,Washington,45.77919832,-122.4823115
22085,Sabine,Louisiana,31.56283023,-93.55521453
39001,Adams,Ohio,38.84544021,-83.47239908
31103,Keya Paha,Nebraska,42.87883323,-99.71213247
31107,Knox,Nebraska,42.63684531,-97.89176183
13185,Lowndes,Georgia,30.83391096,-83.26738819
12029,Dixie,Florida,29.60806814,-83.15870461
18017,Cass,Indiana,40.76165964,-86.34620721
26091,Lenawee,Michigan,41.89469406,-84.06641246
